None,indicator_id,region_id,date,value
5210,ZSFH,99976,2018-07-31,247239.0
5211,ZSFH,99976,2018-06-30,246424.0
5212,ZSFH,99976,2018-05-31,244704.0
5213,ZSFH,99976,2018-04-30,244141.0
5214,ZSFH,99976,2018-03-31,241309.0
5215,ZSFH,99976,2018-02-28,238645.0
5216,ZSFH,99976,2018-01-31,235986.0
5217,ZSFH,99976,2017-12-31,233426.0
5218,ZSFH,99976,2017-11-30,231742.0
5219,ZSFH,99976,2017-10-31,230941.0
5220,ZSFH,99976,2017-09-30,228638.0
5221,ZSFH,99976,2017-08-31,225065.0
5222,ZSFH,99976,2017-07-31,221172.0
5223,ZSFH,99976,2017-06-30,218446.0
5224,ZSFH,99976,2017-05-31,215990.0
5225,ZSFH,99976,2017-04-30,213053.0
5226,ZSFH,99976,2017-03-31,210219.0
5227,ZSFH,99976,2017-02-28,208327.0
5228,ZSFH,99976,2017-01-31,206510.0
5229,ZSFH,99976,2016-12-31,205622.0
5230,ZSFH,99976,2016-11-30,204146.0
5231,ZSFH,99976,2016-10-31,202816.0
5232,ZSFH,99976,2016-09-30,201745.0
5233,ZSFH,99976,2016-08-31,199927.0
5234,ZSFH,99976,2016-07-31,200341.0
5235,ZSFH,99976,2016-06-30,199482.0
5236,ZSFH,99976,2016-05-31,198896.0
5237,ZSFH,99976,2016-04-30,196390.0
5238,ZSFH,99976,2016-03-31,195088.0
5239,ZSFH,99976,2016-02-29,195062.0
5240,ZSFH,99976,2016-01-31,194531.0
5241,ZSFH,99976,2015-12-31,192742.0
5242,ZSFH,99976,2015-11-30,188137.0
5243,ZSFH,99976,2015-10-31,183429.0
5244,ZSFH,99976,2015-09-30,179802.0
5245,ZSFH,99976,2015-08-31,179284.0
5246,ZSFH,99976,2015-07-31,177406.0
5247,ZSFH,99976,2015-06-30,175004.0
5248,ZSFH,99976,2015-05-31,172797.0
5249,ZSFH,99976,2015-04-30,173019.0
5250,ZSFH,99976,2015-03-31,172156.0
5251,ZSFH,99976,2015-02-28,169407.0
5252,ZSFH,99976,2015-01-31,165590.0
5253,ZSFH,99976,2014-12-31,162882.0
5254,ZSFH,99976,2014-11-30,162424.0
5255,ZSFH,99976,2014-10-31,162573.0
5256,ZSFH,99976,2014-09-30,162882.0
5257,ZSFH,99976,2014-08-31,161809.0
5258,ZSFH,99976,2014-07-31,160597.0
5259,ZSFH,99976,2014-06-30,159760.0
5260,ZSFH,99976,2014-05-31,158182.0
5261,ZSFH,99976,2014-04-30,155212.0
5262,ZSFH,99976,2014-03-31,152849.0
5263,ZSFH,99976,2014-02-28,150847.0
5264,ZSFH,99976,2014-01-31,150801.0
5265,ZSFH,99976,2013-12-31,150228.0
5266,ZSFH,99976,2013-11-30,150353.0
5267,ZSFH,99976,2013-10-31,149693.0
5268,ZSFH,99976,2013-09-30,148315.0
5269,ZSFH,99976,2013-08-31,146069.0
5270,ZSFH,99976,2013-07-31,144720.0
5271,ZSFH,99976,2013-06-30,143599.0
5272,ZSFH,99976,2013-05-31,142847.0
5273,ZSFH,99976,2013-04-30,141647.0
5274,ZSFH,99976,2013-03-31,140493.0
5275,ZSFH,99976,2013-02-28,139237.0
5276,ZSFH,99976,2013-01-31,137460.0
5277,ZSFH,99976,2012-12-31,135683.0
5278,ZSFH,99976,2012-11-30,134034.0
5279,ZSFH,99976,2012-10-31,132886.0
5280,ZSFH,99976,2012-09-30,131627.0
5281,ZSFH,99976,2012-08-31,131301.0
5282,ZSFH,99976,2012-07-31,130881.0
5283,ZSFH,99976,2012-06-30,130736.0
5284,ZSFH,99976,2012-05-31,130443.0
5285,ZSFH,99976,2012-04-30,130414.0
5286,ZSFH,99976,2012-03-31,130463.0
5287,ZSFH,99976,2012-02-29,130612.0
5288,ZSFH,99976,2012-01-31,131158.0
5289,ZSFH,99976,2011-12-31,131911.0
5290,ZSFH,99976,2011-11-30,132132.0
5291,ZSFH,99976,2011-10-31,132121.0
5292,ZSFH,99976,2011-09-30,132147.0
5293,ZSFH,99976,2011-08-31,131321.0
5294,ZSFH,99976,2011-07-31,130863.0
5295,ZSFH,99976,2011-06-30,130177.0
5296,ZSFH,99976,2011-05-31,130099.0
5297,ZSFH,99976,2011-04-30,130118.0
5298,ZSFH,99976,2011-03-31,130215.0
5299,ZSFH,99976,2011-02-28,130930.0
5300,ZSFH,99976,2011-01-31,131951.0
5301,ZSFH,99976,2010-12-31,132703.0
5302,ZSFH,99976,2010-11-30,133665.0
5303,ZSFH,99976,2010-10-31,133918.0
5304,ZSFH,99976,2010-09-30,134453.0
5305,ZSFH,99976,2010-08-31,135470.0
5306,ZSFH,99976,2010-07-31,135363.0
5307,ZSFH,99976,2010-06-30,135275.0
5308,ZSFH,99976,2010-05-31,135135.0
5309,ZSFH,99976,2010-04-30,136183.0
5310,ZSFH,99976,2010-03-31,137494.0
5311,ZSFH,99976,2010-02-28,138444.0
5312,ZSFH,99976,2010-01-31,138318.0
5313,ZSFH,99976,2009-12-31,138134.0
5314,ZSFH,99976,2009-11-30,137945.0
5315,ZSFH,99976,2009-10-31,139026.0
5316,ZSFH,99976,2009-09-30,140259.0
5317,ZSFH,99976,2009-08-31,141462.0
5318,ZSFH,99976,2009-07-31,142638.0
5319,ZSFH,99976,2009-06-30,144324.0
5320,ZSFH,99976,2009-05-31,145726.0
5321,ZSFH,99976,2009-04-30,147038.0
5322,ZSFH,99976,2009-03-31,148211.0
5323,ZSFH,99976,2009-02-28,149192.0
5324,ZSFH,99976,2009-01-31,149794.0
5325,ZSFH,99976,2008-12-31,149972.0
5326,ZSFH,99976,2008-11-30,150099.0
5327,ZSFH,99976,2008-10-31,150779.0
5328,ZSFH,99976,2008-09-30,152266.0
5329,ZSFH,99976,2008-08-31,154234.0
5330,ZSFH,99976,2008-07-31,156322.0
5331,ZSFH,99976,2008-06-30,157321.0
5332,ZSFH,99976,2008-05-31,157092.0
5333,ZSFH,99976,2008-04-30,154872.0
5334,ZSFH,99976,2008-03-31,151243.0
5335,ZSFH,99976,2008-02-29,148517.0
5336,ZSFH,99976,2008-01-31,146643.0
5337,ZSFH,99976,2007-12-31,146842.0
5338,ZSFH,99976,2007-11-30,145062.0
5339,ZSFH,99976,2007-10-31,141892.0
5340,ZSFH,99976,2007-09-30,136527.0
5341,ZSFH,99976,2007-08-31,131441.0
5342,ZSFH,99976,2007-07-31,127517.0
5343,ZSFH,99976,2007-06-30,124317.0
5344,ZSFH,99976,2007-05-31,122798.0
5345,ZSFH,99976,2007-04-30,121579.0
5346,ZSFH,99976,2007-03-31,120771.0
5347,ZSFH,99976,2007-02-28,118425.0
5348,ZSFH,99976,2007-01-31,116447.0
5349,ZSFH,99976,2006-12-31,114319.0
5350,ZSFH,99976,2006-11-30,113577.0
5351,ZSFH,99976,2006-10-31,113221.0
5352,ZSFH,99976,2006-09-30,112463.0
5353,ZSFH,99976,2006-08-31,111274.0
5354,ZSFH,99976,2006-07-31,110135.0
5355,ZSFH,99976,2006-06-30,108334.0
5356,ZSFH,99976,2006-05-31,106245.0
5357,ZSFH,99976,2006-04-30,103496.0
5358,ZSFH,99976,2006-03-31,102031.0
5359,ZSFH,99976,2006-02-28,101455.0
5360,ZSFH,99976,2006-01-31,100631.0
5361,ZSFH,99976,2005-12-31,99527.0
5362,ZSFH,99976,2005-11-30,98357.0
5363,ZSFH,99976,2005-10-31,97525.0
5364,ZSFH,99976,2005-09-30,97816.0
5365,ZSFH,99976,2005-08-31,98567.0
5366,ZSFH,99976,2005-07-31,99152.0
5367,ZSFH,99976,2005-06-30,100447.0
5368,ZSFH,99976,2005-05-31,100668.0
5369,ZSFH,99976,2005-04-30,102495.0
5370,ZSFH,99975,2022-06-30,861292.0
5371,ZSFH,99975,2022-05-31,852662.0
5372,ZSFH,99975,2022-04-30,846530.0
5373,ZSFH,99975,2022-03-31,816638.0
5374,ZSFH,99975,2022-02-28,789129.0
5375,ZSFH,99975,2022-01-31,772515.0
5376,ZSFH,99975,2021-12-31,754237.0
5377,ZSFH,99975,2021-11-30,742899.0
5378,ZSFH,99975,2021-10-31,735595.0
5379,ZSFH,99975,2021-09-30,713529.0
5380,ZSFH,99975,2021-08-31,694046.0
5381,ZSFH,99975,2021-07-31,651462.0
5382,ZSFH,99975,2021-06-30,636462.0
5383,ZSFH,99975,2021-05-31,621740.0
5384,ZSFH,99975,2021-04-30,597147.0
5385,ZSFH,99975,2021-03-31,582737.0
5386,ZSFH,99975,2021-02-28,562082.0
5387,ZSFH,99975,2021-01-31,561386.0
5388,ZSFH,99975,2020-12-31,539331.0
5389,ZSFH,99975,2020-11-30,524402.0
5390,ZSFH,99975,2020-10-31,519034.0
5391,ZSFH,99975,2020-09-30,528608.0
5392,ZSFH,99975,2020-08-31,484191.0
5393,ZSFH,99975,2020-07-31,463524.0
5394,ZSFH,99975,2020-06-30,540523.0
5395,ZSFH,99975,2020-05-31,537240.0
5396,ZSFH,99975,2020-04-30,527278.0
5397,ZSFH,99975,2020-03-31,524623.0
5398,ZSFH,99975,2020-02-29,519786.0
5399,ZSFH,99975,2020-01-31,514487.0
5400,ZSFH,99975,2019-12-31,509772.0
5401,ZSFH,99975,2019-11-30,506047.0
5402,ZSFH,99975,2019-10-31,504099.0
5403,ZSFH,99975,2019-09-30,501188.0
5404,ZSFH,99975,2019-08-31,499450.0
5405,ZSFH,99975,2019-07-31,496575.0
5406,ZSFH,99975,2019-06-30,494203.0
5407,ZSFH,99975,2019-05-31,490930.0
5408,ZSFH,99975,2019-04-30,489289.0
5409,ZSFH,99975,2019-03-31,487390.0
5410,ZSFH,99975,2019-02-28,488085.0
5411,ZSFH,99975,2019-01-31,489254.0
5412,ZSFH,99975,2018-12-31,488644.0
5413,ZSFH,99975,2018-11-30,486039.0
5414,ZSFH,99975,2018-10-31,480957.0
5415,ZSFH,99975,2018-09-30,477930.0
5416,ZSFH,99975,2018-08-31,474099.0
5417,ZSFH,99975,2018-07-31,470974.0
5418,ZSFH,99975,2018-06-30,468667.0
5419,ZSFH,99975,2018-05-31,465763.0
5420,ZSFH,99975,2018-04-30,463396.0
5421,ZSFH,99975,2018-03-31,459592.0
5422,ZSFH,99975,2018-02-28,456227.0
5423,ZSFH,99975,2018-01-31,453184.0
5424,ZSFH,99975,2017-12-31,451802.0
5425,ZSFH,99975,2017-11-30,451655.0
5426,ZSFH,99975,2017-10-31,451767.0
5427,ZSFH,99975,2017-09-30,450368.0
5428,ZSFH,99975,2017-08-31,447654.0
5429,ZSFH,99975,2017-07-31,444223.0
5430,ZSFH,99975,2017-06-30,439726.0
5431,ZSFH,99975,2017-05-31,436421.0
5432,ZSFH,99975,2017-04-30,432585.0
5433,ZSFH,99975,2017-03-31,429212.0
5434,ZSFH,99975,2017-02-28,425736.0
5435,ZSFH,99975,2017-01-31,422514.0
5436,ZSFH,99975,2016-12-31,419667.0
5437,ZSFH,99975,2016-11-30,416931.0
5438,ZSFH,99975,2016-10-31,414234.0
5439,ZSFH,99975,2016-09-30,412296.0
5440,ZSFH,99975,2016-08-31,411372.0
5441,ZSFH,99975,2016-07-31,411992.0
5442,ZSFH,99975,2016-06-30,413907.0
5443,ZSFH,99975,2016-05-31,414891.0
5444,ZSFH,99975,2016-04-30,414664.0
5445,ZSFH,99975,2016-03-31,415250.0
5446,ZSFH,99975,2016-02-29,416235.0
5447,ZSFH,99975,2016-01-31,416022.0
5448,ZSFH,99975,2015-12-31,413351.0
5449,ZSFH,99975,2015-11-30,408704.0
5450,ZSFH,99975,2015-10-31,405066.0
5451,ZSFH,99975,2015-09-30,401727.0
5452,ZSFH,99975,2015-08-31,399183.0
5453,ZSFH,99975,2015-07-31,394517.0
5454,ZSFH,99975,2015-06-30,388862.0
5455,ZSFH,99975,2015-05-31,383799.0
5456,ZSFH,99975,2015-04-30,381232.0
5457,ZSFH,99975,2015-03-31,377936.0
5458,ZSFH,99975,2015-02-28,373652.0
5459,ZSFH,99975,2015-01-31,369115.0
5460,ZSFH,99975,2014-12-31,366293.0
5461,ZSFH,99975,2014-11-30,364201.0
5462,ZSFH,99975,2014-10-31,362404.0
5463,ZSFH,99975,2014-09-30,361074.0
5464,ZSFH,99975,2014-08-31,359850.0
5465,ZSFH,99975,2014-07-31,361229.0
5466,ZSFH,99975,2014-06-30,361298.0
5467,ZSFH,99975,2014-05-31,360452.0
5468,ZSFH,99975,2014-04-30,356536.0
5469,ZSFH,99975,2014-03-31,353049.0
5470,ZSFH,99975,2014-02-28,350773.0
5471,ZSFH,99975,2014-01-31,349441.0
5472,ZSFH,99975,2013-12-31,347760.0
5473,ZSFH,99975,2013-11-30,345920.0
5474,ZSFH,99975,2013-10-31,343336.0
5475,ZSFH,99975,2013-09-30,339357.0
5476,ZSFH,99975,2013-08-31,335349.0
5477,ZSFH,99975,2013-07-31,330513.0
5478,ZSFH,99975,2013-06-30,328269.0
5479,ZSFH,99975,2013-05-31,325995.0
5480,ZSFH,99975,2013-04-30,324649.0
5481,ZSFH,99975,2013-03-31,322993.0
5482,ZSFH,99975,2013-02-28,320848.0
5483,ZSFH,99975,2013-01-31,318429.0
5484,ZSFH,99975,2012-12-31,316067.0
5485,ZSFH,99975,2012-11-30,314286.0
5486,ZSFH,99975,2012-10-31,312944.0
5487,ZSFH,99975,2012-09-30,312190.0
5488,ZSFH,99975,2012-08-31,311681.0
5489,ZSFH,99975,2012-07-31,311345.0
5490,ZSFH,99975,2012-06-30,310569.0
5491,ZSFH,99975,2012-05-31,310049.0
5492,ZSFH,99975,2012-04-30,310077.0
5493,ZSFH,99975,2012-03-31,310586.0
5494,ZSFH,99975,2012-02-29,310730.0
5495,ZSFH,99975,2012-01-31,310698.0
5496,ZSFH,99975,2011-12-31,310556.0
5497,ZSFH,99975,2011-11-30,311083.0
5498,ZSFH,99975,2011-10-31,311962.0
5499,ZSFH,99975,2011-09-30,313523.0
5500,ZSFH,99975,2011-08-31,314400.0
5501,ZSFH,99975,2011-07-31,314886.0
5502,ZSFH,99975,2011-06-30,314867.0
5503,ZSFH,99975,2011-05-31,315687.0
5504,ZSFH,99975,2011-04-30,316619.0
5505,ZSFH,99975,2011-03-31,317471.0
5506,ZSFH,99975,2011-02-28,319612.0
5507,ZSFH,99975,2011-01-31,322220.0
5508,ZSFH,99975,2010-12-31,325322.0
5509,ZSFH,99975,2010-11-30,326861.0
5510,ZSFH,99975,2010-10-31,328289.0
5511,ZSFH,99975,2010-09-30,329965.0
5512,ZSFH,99975,2010-08-31,332050.0
5513,ZSFH,99975,2010-07-31,334076.0
5514,ZSFH,99975,2010-06-30,335552.0
5515,ZSFH,99975,2010-05-31,336873.0
5516,ZSFH,99975,2010-04-30,338217.0
5517,ZSFH,99975,2010-03-31,339654.0
5518,ZSFH,99975,2010-02-28,340829.0
5519,ZSFH,99975,2010-01-31,341857.0
5520,ZSFH,99975,2009-12-31,343225.0
5521,ZSFH,99975,2009-11-30,344382.0
5522,ZSFH,99975,2009-10-31,345400.0
5523,ZSFH,99975,2009-09-30,344136.0
5524,ZSFH,99975,2009-08-31,344372.0
5525,ZSFH,99975,2009-07-31,345055.0
5526,ZSFH,99975,2009-06-30,348818.0
5527,ZSFH,99975,2009-05-31,352213.0
5528,ZSFH,99975,2009-04-30,355845.0
5529,ZSFH,99975,2009-03-31,358774.0
5530,ZSFH,99975,2009-02-28,361419.0
5531,ZSFH,99975,2009-01-31,363166.0
5532,ZSFH,99975,2008-12-31,365117.0
5533,ZSFH,99975,2008-11-30,368696.0
5534,ZSFH,99975,2008-10-31,373655.0
5535,ZSFH,99975,2008-09-30,378941.0
5536,ZSFH,99975,2008-08-31,383520.0
5537,ZSFH,99975,2008-07-31,386172.0
5538,ZSFH,99975,2008-06-30,385883.0
5539,ZSFH,99975,2008-05-31,382832.0
5540,ZSFH,99975,2008-04-30,380566.0
5541,ZSFH,99975,2008-03-31,378782.0
5542,ZSFH,99975,2008-02-29,377153.0
5543,ZSFH,99975,2008-01-31,376333.0
5544,ZSFH,99975,2007-12-31,373469.0
5545,ZSFH,99975,2007-11-30,371107.0
5546,ZSFH,99975,2007-10-31,364965.0
5547,ZSFH,99975,2007-09-30,361588.0
5548,ZSFH,99975,2007-08-31,355396.0
5549,ZSFH,99975,2007-07-31,353816.0
5550,ZSFH,99975,2007-06-30,351267.0
5551,ZSFH,99975,2007-05-31,352315.0
5552,ZSFH,99975,2007-04-30,349584.0
5553,ZSFH,99975,2007-03-31,348229.0
5554,ZSFH,99975,2007-02-28,345143.0
5555,ZSFH,99975,2007-01-31,342454.0
5556,ZSFH,99975,2006-12-31,340502.0
5557,ZSFH,99975,2006-11-30,338538.0
5558,ZSFH,99975,2006-10-31,339638.0
5559,ZSFH,99975,2006-09-30,339510.0
5560,ZSFH,99975,2006-08-31,338702.0
5561,ZSFH,99975,2006-07-31,333571.0
5562,ZSFH,99975,2006-06-30,327973.0
5563,ZSFH,99975,2006-05-31,322215.0
5564,ZSFH,99975,2006-04-30,317993.0
5565,ZSFH,99975,2006-03-31,312085.0
5566,ZSFH,99975,2006-02-28,306668.0
5567,ZSFH,99975,2006-01-31,300196.0
5568,ZSFH,99975,2005-12-31,293365.0
5569,ZSFH,99975,2005-11-30,285507.0
5570,ZSFH,99975,2005-10-31,276391.0
5571,ZSFH,99975,2005-09-30,266615.0
5572,ZSFH,99975,2005-08-31,257738.0
5573,ZSFH,99975,2005-07-31,253343.0
5574,ZSFH,99975,2005-06-30,250625.0
5575,ZSFH,99974,2022-06-30,563423.0
5576,ZSFH,99974,2022-05-31,557278.0
5577,ZSFH,99974,2022-04-30,552268.0
5578,ZSFH,99974,2022-03-31,543082.0
5579,ZSFH,99974,2022-02-28,530137.0
5580,ZSFH,99974,2022-01-31,517325.0
5581,ZSFH,99974,2021-12-31,511351.0
5582,ZSFH,99974,2021-11-30,504082.0
5583,ZSFH,99974,2021-10-31,497024.0
5584,ZSFH,99974,2021-09-30,484354.0
5585,ZSFH,99974,2021-08-31,473947.0
5586,ZSFH,99974,2021-07-31,448982.0
5587,ZSFH,99974,2021-06-30,441847.0
5588,ZSFH,99974,2021-05-31,433699.0
5589,ZSFH,99974,2021-04-30,419751.0
5590,ZSFH,99974,2021-03-31,412448.0
5591,ZSFH,99974,2021-02-28,406706.0
5592,ZSFH,99974,2021-01-31,397436.0
5593,ZSFH,99974,2020-12-31,392734.0
5594,ZSFH,99974,2020-11-30,385996.0
5595,ZSFH,99974,2020-10-31,382451.0
5596,ZSFH,99974,2020-09-30,376190.0
5597,ZSFH,99974,2020-08-31,376282.0
5598,ZSFH,99974,2020-07-31,367035.0
5599,ZSFH,99974,2020-06-30,386024.0
5600,ZSFH,99974,2020-05-31,385547.0
5601,ZSFH,99974,2020-04-30,376666.0
5602,ZSFH,99974,2020-03-31,374416.0
5603,ZSFH,99974,2020-02-29,372391.0
5604,ZSFH,99974,2020-01-31,370603.0
5605,ZSFH,99974,2019-12-31,369097.0
5606,ZSFH,99974,2019-11-30,367809.0
5607,ZSFH,99974,2019-10-31,366842.0
5608,ZSFH,99974,2019-09-30,365009.0
5609,ZSFH,99974,2019-08-31,362164.0
5610,ZSFH,99974,2019-07-31,358611.0
5611,ZSFH,99974,2019-06-30,355157.0
5612,ZSFH,99974,2019-05-31,352279.0
5613,ZSFH,99974,2019-04-30,350815.0
5614,ZSFH,99974,2019-03-31,349027.0
5615,ZSFH,99974,2019-02-28,346280.0
5616,ZSFH,99974,2019-01-31,342979.0
5617,ZSFH,99974,2018-12-31,340147.0
5618,ZSFH,99974,2018-11-30,337442.0
5619,ZSFH,99974,2018-10-31,333728.0
5620,ZSFH,99974,2018-09-30,330335.0
5621,ZSFH,99974,2018-08-31,327625.0
5622,ZSFH,99974,2018-07-31,325338.0
5623,ZSFH,99974,2018-06-30,323244.0
5624,ZSFH,99974,2018-05-31,320575.0
5625,ZSFH,99974,2018-04-30,317713.0
5626,ZSFH,99974,2018-03-31,315255.0
5627,ZSFH,99974,2018-02-28,313017.0
5628,ZSFH,99974,2018-01-31,310941.0
5629,ZSFH,99974,2017-12-31,306890.0
5630,ZSFH,99974,2017-11-30,302489.0
5631,ZSFH,99974,2017-10-31,298694.0
5632,ZSFH,99974,2017-09-30,296286.0
5633,ZSFH,99974,2017-08-31,294950.0
5634,ZSFH,99974,2017-07-31,293550.0
5635,ZSFH,99974,2017-06-30,291863.0
5636,ZSFH,99974,2017-05-31,290003.0
5637,ZSFH,99974,2017-04-30,287761.0
5638,ZSFH,99974,2017-03-31,284390.0
5639,ZSFH,99974,2017-02-28,282396.0
5640,ZSFH,99974,2017-01-31,280588.0
5641,ZSFH,99974,2016-12-31,280435.0
5642,ZSFH,99974,2016-11-30,279435.0
5643,ZSFH,99974,2016-10-31,278826.0
5644,ZSFH,99974,2016-09-30,277397.0
5645,ZSFH,99974,2016-08-31,275373.0
5646,ZSFH,99974,2016-07-31,272853.0
5647,ZSFH,99974,2016-06-30,270424.0
5648,ZSFH,99974,2016-05-31,268003.0
5649,ZSFH,99974,2016-04-30,266079.0
5650,ZSFH,99974,2016-03-31,265996.0
5651,ZSFH,99974,2016-02-29,264951.0
5652,ZSFH,99974,2016-01-31,263062.0
5653,ZSFH,99974,2015-12-31,260104.0
5654,ZSFH,99974,2015-11-30,258131.0
5655,ZSFH,99974,2015-10-31,256683.0
5656,ZSFH,99974,2015-09-30,254909.0
5657,ZSFH,99974,2015-08-31,252692.0
5658,ZSFH,99974,2015-07-31,251294.0
5659,ZSFH,99974,2015-06-30,250979.0
5660,ZSFH,99974,2015-05-31,251059.0
5661,ZSFH,99974,2015-04-30,250480.0
5662,ZSFH,99974,2015-03-31,248619.0
5663,ZSFH,99974,2015-02-28,247206.0
5664,ZSFH,99974,2015-01-31,246154.0
5665,ZSFH,99974,2014-12-31,245554.0
5666,ZSFH,99974,2014-11-30,244232.0
5667,ZSFH,99974,2014-10-31,242209.0
5668,ZSFH,99974,2014-09-30,240080.0
5669,ZSFH,99974,2014-08-31,238849.0
5670,ZSFH,99974,2014-07-31,237383.0
5671,ZSFH,99974,2014-06-30,234865.0
5672,ZSFH,99974,2014-05-31,232190.0
5673,ZSFH,99974,2014-04-30,229520.0
5674,ZSFH,99974,2014-03-31,227771.0
5675,ZSFH,99974,2014-02-28,225601.0
5676,ZSFH,99974,2014-01-31,224407.0
5677,ZSFH,99974,2013-12-31,222407.0
5678,ZSFH,99974,2013-11-30,221057.0
5679,ZSFH,99974,2013-10-31,219923.0
5680,ZSFH,99974,2013-09-30,219899.0
5681,ZSFH,99974,2013-08-31,219191.0
5682,ZSFH,99974,2013-07-31,218165.0
5683,ZSFH,99974,2013-06-30,216996.0
5684,ZSFH,99974,2013-05-31,215844.0
5685,ZSFH,99974,2013-04-30,214580.0
5686,ZSFH,99974,2013-03-31,213163.0
5687,ZSFH,99974,2013-02-28,211790.0
5688,ZSFH,99974,2013-01-31,209977.0
5689,ZSFH,99974,2012-12-31,208555.0
5690,ZSFH,99974,2012-11-30,207128.0
5691,ZSFH,99974,2012-10-31,205656.0
5692,ZSFH,99974,2012-09-30,204037.0
5693,ZSFH,99974,2012-08-31,202642.0
5694,ZSFH,99974,2012-07-31,201676.0
5695,ZSFH,99974,2012-06-30,201135.0
5696,ZSFH,99974,2012-05-31,200947.0
5697,ZSFH,99974,2012-04-30,200799.0
5698,ZSFH,99974,2012-03-31,200495.0
5699,ZSFH,99974,2012-02-29,200773.0
5700,ZSFH,99974,2012-01-31,201074.0
5701,ZSFH,99974,2011-12-31,201417.0
5702,ZSFH,99974,2011-11-30,201031.0
5703,ZSFH,99974,2011-10-31,200851.0
5704,ZSFH,99974,2011-09-30,200697.0
5705,ZSFH,99974,2011-08-31,200662.0
5706,ZSFH,99974,2011-07-31,201132.0
5707,ZSFH,99974,2011-06-30,201425.0
5708,ZSFH,99974,2011-05-31,201376.0
5709,ZSFH,99974,2011-04-30,202015.0
5710,ZSFH,99974,2011-03-31,202758.0
5711,ZSFH,99974,2011-02-28,202758.0
5712,ZSFH,99974,2011-01-31,202238.0
5713,ZSFH,99974,2010-12-31,202231.0
5714,ZSFH,99974,2010-11-30,203434.0
5715,ZSFH,99974,2010-10-31,204714.0
5716,ZSFH,99974,2010-09-30,206380.0
5717,ZSFH,99974,2010-08-31,208352.0
5718,ZSFH,99974,2010-07-31,209200.0
5719,ZSFH,99974,2010-06-30,209536.0
5720,ZSFH,99974,2010-05-31,209205.0
5721,ZSFH,99974,2010-04-30,209009.0
5722,ZSFH,99974,2010-03-31,208706.0
5723,ZSFH,99974,2010-02-28,209411.0
5724,ZSFH,99974,2010-01-31,210564.0
5725,ZSFH,99974,2009-12-31,211954.0
5726,ZSFH,99974,2009-11-30,212697.0
5727,ZSFH,99974,2009-10-31,213466.0
5728,ZSFH,99974,2009-09-30,212596.0
5729,ZSFH,99974,2009-08-31,212254.0
5730,ZSFH,99974,2009-07-31,212762.0
5731,ZSFH,99974,2009-06-30,215068.0
5732,ZSFH,99974,2009-05-31,216848.0
5733,ZSFH,99974,2009-04-30,218296.0
5734,ZSFH,99974,2009-03-31,219448.0
5735,ZSFH,99974,2009-02-28,220632.0
5736,ZSFH,99974,2009-01-31,221511.0
5737,ZSFH,99974,2008-12-31,222299.0
5738,ZSFH,99974,2008-11-30,223707.0
5739,ZSFH,99974,2008-10-31,225199.0
5740,ZSFH,99974,2008-09-30,226928.0
5741,ZSFH,99974,2008-08-31,227748.0
5742,ZSFH,99974,2008-07-31,227810.0
5743,ZSFH,99974,2008-06-30,226912.0
5744,ZSFH,99974,2008-05-31,228629.0
5745,ZSFH,99974,2008-04-30,229818.0
5746,ZSFH,99974,2008-03-31,231823.0
5747,ZSFH,99974,2008-02-29,231165.0
5748,ZSFH,99974,2008-01-31,230600.0
5749,ZSFH,99974,2007-12-31,228960.0
5750,ZSFH,99974,2007-11-30,227415.0
5751,ZSFH,99974,2007-10-31,225720.0
5752,ZSFH,99974,2007-09-30,225056.0
5753,ZSFH,99974,2007-08-31,223467.0
5754,ZSFH,99974,2007-07-31,221633.0
5755,ZSFH,99974,2007-06-30,219665.0
5756,ZSFH,99974,2007-05-31,217239.0
5757,ZSFH,99974,2007-04-30,214948.0
5758,ZSFH,99974,2007-03-31,210912.0
5759,ZSFH,99974,2007-02-28,207854.0
5760,ZSFH,99974,2007-01-31,205542.0
5761,ZSFH,99974,2006-12-31,203765.0
5762,ZSFH,99974,2006-11-30,201578.0
5763,ZSFH,99974,2006-10-31,198769.0
5764,ZSFH,99974,2006-09-30,196250.0
5765,ZSFH,99974,2006-08-31,195659.0
5766,ZSFH,99974,2006-07-31,195178.0
5767,ZSFH,99974,2006-06-30,193738.0
5768,ZSFH,99974,2006-05-31,191296.0
5769,ZSFH,99974,2006-04-30,189523.0
5770,ZSFH,99974,2006-03-31,187820.0
5771,ZSFH,99974,2006-02-28,185211.0
5772,ZSFH,99974,2006-01-31,181828.0
5773,ZSFH,99974,2005-12-31,179753.0
5774,ZSFH,99974,2005-11-30,177856.0
5775,ZSFH,99974,2005-10-31,176493.0
5776,ZSFH,99974,2005-09-30,174709.0
5777,ZSFH,99974,2005-08-31,172277.0
5778,ZSFH,99974,2005-07-31,170085.0
5779,ZSFH,99974,2005-06-30,168817.0
5780,ZSFH,99974,2005-05-31,168154.0
5781,ZSFH,99974,2005-04-30,167234.0
5782,ZSFH,99974,2005-03-31,166984.0
5783,ZSFH,99974,2005-02-28,167057.0
5784,ZSFH,99974,2005-01-31,168314.0
5785,ZSFH,99973,2022-06-30,468272.0
5786,ZSFH,99973,2022-05-31,460722.0
5787,ZSFH,99973,2022-04-30,457463.0
5788,ZSFH,99973,2022-03-31,450597.0
5789,ZSFH,99973,2022-02-28,450268.0
5790,ZSFH,99973,2022-01-31,443854.0
5791,ZSFH,99973,2021-12-31,434720.0
